simulation_run,time_step,time_of_day,traffic_phase,is_peak_hour,cycle_num,density,speed_setting,simulation_mode,arrival_rate_j1_lane1,arrival_rate_j1_lane2,arrival_rate_j1_lane3,arrival_rate_j1_lane4,arrival_rate_j2_lane1,arrival_rate_j2_lane2,arrival_rate_j2_lane3,arrival_rate_j2_lane4,pso_n_particles,pso_n_iterations,pso_inertia_w,pso_cognitive_c1,pso_social_c2,pso_min_green,pso_max_green,pso_best_fitness,pso_improvement_pct,green_time_j1_lane1_pso,green_time_j1_lane2_pso,green_time_j1_lane3_pso,green_time_j1_lane4_pso,green_time_j2_lane1_pso,green_time_j2_lane2_pso,green_time_j2_lane3_pso,green_time_j2_lane4_pso,green_time_j1_lane1_baseline,green_time_j1_lane2_baseline,green_time_j1_lane3_baseline,green_time_j1_lane4_baseline,green_time_j2_lane1_baseline,green_time_j2_lane2_baseline,green_time_j2_lane3_baseline,green_time_j2_lane4_baseline,queue_j1_lane1,queue_j1_lane2,queue_j1_lane3,queue_j1_lane4,queue_j2_lane1,queue_j2_lane2,queue_j2_lane3,queue_j2_lane4,avg_wait_j1_lane1,avg_wait_j1_lane2,avg_wait_j1_lane3,avg_wait_j1_lane4,avg_wait_j2_lane1,avg_wait_j2_lane2,avg_wait_j2_lane3,avg_wait_j2_lane4,avg_waiting_time_pso,avg_waiting_time_baseline,total_vehicles_processed,vehicles_processed_j1,vehicles_processed_j2,throughput_per_step,fuel_wasted_pso_litres,fuel_wasted_baseline_litres,fuel_saved_litres,signal_efficiency_pct,congestion_level,emergency_occurred,emergency_junction,emergency_lane,emergency_duration_steps,active_direction,phase_timer_N,phase_timer_S,phase_timer_E,phase_timer_W,ds_total_rows,ds_total_cols,ds_current_step,ds_density,ds_peak_phase,ds_total_volume
32,74,Morning Rush,HIGH,1,323,0.6779,5,AI,4.146,4.857,3.768,4.022,2.873,3.029,2.284,2.211,15,20,0.752,1.23,1.366,3,20,8.3722,27.86,10,10,11,11,10,11,10,9,10,10,10,10,10,10,10,10,5,7,5,8,11,4,3,6,6.4116,9.632,10.661,7.0701,7.6876,10.1769,6.1255,7.5501,8.1643,11.3173,34,28,6,0.453,13.879,19.239,5.36,97.5,HIGH,0,0,0,0,E,3,6,6,4,12000,50,74,0.6779,HIGH,16.793
32,75,Morning Rush,HIGH,1,323,0.7282,2,AI,4.607,3.659,3.774,3.505,3.104,2.429,2.287,1.952,15,35,0.671,1.257,1.379,3,20,9.2049,30.53,14,13,12,10,14,8,9,9,10,10,10,10,10,10,10,10,8,4,8,9,6,2,7,6,8.9629,6.7124,10.0609,7.4725,10.3538,9.1975,8.9697,10.1395,8.9837,12.932,34,25,9,0.447,15.273,21.985,6.712,93.58,CRITICAL,0,0,0,0,S,0,11,4,4,12000,50,75,0.7282,HIGH,15.545
32,76,Morning Rush,HIGH,1,323,0.7323,10,Fixed,4.687,3.715,3.638,4.1,3.144,2.458,2.219,2.25,20,35,0.761,1.529,1.818,3,20,9.5354,27.26,10,11,12,13,9,11,12,8,10,10,10,10,10,10,10,10,7,5,8,10,8,8,4,5,8.2747,10.2798,11.0511,10.4851,8.4005,10.0117,5.6241,10.3821,9.3136,12.8033,34,8,26,0.442,15.833,21.765,5.932,89.74,CRITICAL,0,0,0,0,W,9,3,2,4,12000,50,76,0.7323,HIGH,16.14
32,77,Morning Rush,HIGH,1,323,0.7449,3,AI,5.027,4.941,4.131,3.869,2.514,2.47,2.066,1.935,25,20,0.429,1.074,1.619,3,20,8.121,14.34,8,12,9,9,14,12,8,8,10,10,10,10,10,10,10,10,4,8,9,11,6,4,0,8,7.409,8.9778,9.9538,7.8912,5.8897,7.3092,7.6839,8.3901,7.9381,9.2675,54,24,30,0.692,21.433,25.022,3.589,87.49,CRITICAL,0,0,0,0,W,0,6,3,3,12000,50,77,0.7449,HIGH,17.968
32,78,Morning Rush,HIGH,1,323,0.6048,5,Fixed,3.044,3.43,3.792,3.259,1.922,2.015,2.096,1.73,25,30,0.634,1.64,1.474,3,20,8.1619,30.12,8,11,9,13,9,10,8,10,10,10,10,10,10,10,10,10,6,5,10,8,3,7,3,5,6.676,11.1049,8.0295,7.5818,9.2194,6.5284,7.7336,6.9981,7.984,11.4245,48,33,15,0.608,19.162,27.419,8.257,92.69,CRITICAL,0,0,0,0,E,5,8,6,11,12000,50,78,0.6048,HIGH,13.525
32,79,Morning Rush,HIGH,1,323,0.6652,1,Fixed,3.418,4.404,3.329,3.841,2.109,2.502,1.865,2.021,15,35,0.702,1.28,1.486,3,20,8.4968,14.95,12,12,12,11,13,8,10,9,10,10,10,10,10,10,10,10,6,7,9,8,10,9,7,11,8.533,8.168,11.3384,7.0199,5.5524,9.3117,6.8044,9.8122,8.3175,9.779,48,15,33,0.6,19.962,23.47,3.508,92.2,HIGH,0,0,0,0,E,8,8,10,0,12000,50,79,0.6652,HIGH,14.992
32,80,Morning Rush,HIGH,1,324,0.8535,8,AI,4.698,5.439,4.448,5.842,2.749,3.019,2.424,3.021,10,35,0.893,1.315,1.904,3,20,8.0864,31.0,8,11,13,8,13,8,12,11,10,10,10,10,10,10,10,10,9,6,4,7,4,6,7,4,7.0336,8.8882,7.1433,10.8953,6.3715,6.82,9.2199,6.9985,7.9213,11.48,66,32,34,0.815,26.14,37.884,11.744,90.06,CRITICAL,0,0,0,0,E,2,9,6,7,12000,50,80,0.8535,HIGH,20.427
32,81,Morning Rush,HIGH,1,324,0.59,2,AI,3.981,3.604,3.985,2.958,2.79,2.402,2.393,1.679,30,35,0.817,1.347,1.49,3,20,9.0342,24.8,12,12,10,13,13,13,9,9,10,10,10,10,10,10,10,10,3,10,4,6,2,8,9,5,11.1442,7.9483,11.5487,8.8054,5.4309,9.9525,8.0364,7.9794,8.8557,11.7765,58,34,24,0.707,25.682,34.152,8.47,88.43,HIGH,0,0,0,0,W,9,10,8,4,12000,50,81,0.59,HIGH,14.528
32,82,Morning Rush,HIGH,1,324,0.6088,9,Fixed,3.309,3.667,3.773,3.387,2.054,2.133,2.087,1.794,25,35,0.428,1.069,1.767,3,20,8.3813,19.57,9,14,13,14,8,9,10,12,10,10,10,10,10,10,10,10,12,10,8,5,9,6,1,7,7.2056,8.3794,11.1092,9.2139,6.7463,6.5532,9.1959,7.3645,8.221,10.2216,68,32,36,0.819,27.952,34.754,6.802,91.87,HIGH,0,0,0,0,E,5,9,4,8,12000,50,82,0.6088,HIGH,14.136
32,83,Morning Rush,HIGH,1,324,0.6839,9,Manual,4.185,4.436,3.941,3.815,2.092,2.218,1.97,1.907,25,30,0.886,1.939,1.242,3,20,8.2964,15.08,13,10,9,10,13,11,13,13,10,10,10,10,10,10,10,10,9,6,9,8,10,6,8,10,7.6939,10.9615,8.4456,11.4608,6.1725,6.1667,7.7637,6.4779,8.1428,9.5888,54,32,22,0.643,21.985,25.889,3.904,88.78,HIGH,0,0,0,0,E,6,1,0,3,12000,50,83,0.6839,HIGH,16.377
32,84,Morning Rush,HIGH,1,324,0.6296,3,AI,4.061,3.881,4.367,4.524,2.83,2.54,2.583,2.462,30,35,0.784,1.036,1.427,3,20,9.1381,27.28,10,14,9,8,12,14,13,10,10,10,10,10,10,10,10,10,7,3,14,11,7,3,6,5,9.7887,8.9811,11.3994,6.5362,8.0887,9.3447,10.2809,7.3758,8.9744,12.341,37,11,26,0.435,16.603,22.831,6.228,90.86,CRITICAL,0,0,0,0,S,8,1,2,0,12000,50,84,0.6296,HIGH,16.833
32,85,Morning Rush,HIGH,1,324,0.8253,6,AI,4.526,5.716,5.209,5.775,2.663,3.158,2.804,2.988,30,35,0.631,1.433,1.974,3,20,7.9108,28.0,8,10,11,11,11,13,10,9,10,10,10,10,10,10,10,10,10,5,3,9,5,8,6,4,9.0865,9.6025,8.4596,7.3552,6.1498,7.3431,6.131,8.0611,7.7736,10.7964,47,11,36,0.547,18.267,25.37,7.103,91.04,CRITICAL,0,0,0,0,S,1,5,3,2,12000,50,85,0.8253,HIGH,21.226
32,86,Morning Rush,HIGH,1,324,0.5976,2,AI,3.638,3.37,4.294,3.785,1.819,1.685,2.147,1.893,20,25,0.599,1.263,1.856,3,20,8.3544,18.77,13,12,14,13,13,13,9,11,10,10,10,10,10,10,10,10,7,6,7,8,3,7,8,6,8.0139,10.6926,11.3379,8.8771,5.6881,5.5087,7.9159,7.6797,8.2142,10.1127,43,24,19,0.494,17.66,21.742,4.082,91.82,HIGH,0,0,0,0,W,2,11,4,0,12000,50,86,0.5976,HIGH,15.087
32,87,Morning Rush,HIGH,1,324,0.6484,3,AI,4.051,3.428,3.371,3.509,2.825,2.314,2.086,1.954,15,30,0.779,1.636,1.684,3,20,9.0033,26.23,14,10,10,12,9,12,13,9,10,10,10,10,10,10,10,10,4,8,4,9,7,5,7,3,10.5681,6.98,9.879,9.0443,7.4768,10.6968,10.3922,5.8193,8.8571,12.0057,56,23,33,0.636,24.8,33.616,8.816,92.4,HIGH,0,0,0,0,S,10,6,9,0,12000,50,87,0.6484,HIGH,14.359
32,88,Morning Rush,HIGH,1,324,0.8742,9,AI,5.337,6.046,5.247,5.622,2.668,3.023,2.623,2.811,15,40,0.859,1.713,1.93,3,20,7.346,24.28,10,9,9,10,8,11,14,12,10,10,10,10,10,10,10,10,4,6,3,9,8,6,2,11,6.8002,6.9072,7.9522,6.9452,6.0394,9.6143,7.5971,5.9889,7.2306,9.5489,69,37,32,0.775,24.946,32.944,7.998,96.08,HIGH,0,0,0,0,N,3,4,7,2,12000,50,88,0.8742,HIGH,22.252
32,89,Morning Rush,HIGH,1,324,0.7322,9,AI,5.0,3.788,5.034,4.394,2.5,1.894,2.517,2.197,10,25,0.481,1.437,1.727,3,20,8.3823,30.37,13,12,14,11,12,11,13,11,10,10,10,10,10,10,10,10,8,8,8,6,8,4,5,2,9.3723,8.1874,8.4454,8.2412,8.3782,5.7927,9.4912,8.1296,8.2548,11.856,58,42,16,0.644,23.939,34.382,10.443,90.57,HIGH,0,0,0,0,N,10,6,4,2,12000,50,89,0.7322,HIGH,18.216
32,90,Midday,MEDIUM,0,324,0.3934,8,AI,2.77,1.998,2.649,2.051,1.785,1.299,1.524,1.126,20,40,0.887,1.865,1.784,3,20,3.6984,15.84,11,11,12,13,8,13,10,10,10,10,10,10,10,10,10,10,2,8,4,4,1,2,1,5,4.0322,3.5615,3.9072,3.9489,3.0282,2.5625,3.3769,4.735,3.644,4.3301,73,45,28,0.802,13.301,15.805,2.504,88.15,MEDIUM,0,0,0,0,E,0,10,5,12,12000,50,90,0.3934,MEDIUM,9.468
32,91,Midday,MEDIUM,0,324,0.4703,7,AI,3.286,2.587,2.466,3.22,2.443,1.893,1.633,1.81,25,20,0.509,1.762,1.468,3,20,3.9009,15.2,8,9,8,11,10,13,11,8,10,10,10,10,10,10,10,10,4,2,0,2,6,1,6,1,3.1081,5.0257,4.5393,3.7279,2.8422,3.0178,4.3564,4.1452,3.8453,4.5344,68,38,30,0.739,13.074,15.417,2.343,92.37,MEDIUM,0,0,0,0,E,1,3,7,1,12000,50,91,0.4703,MEDIUM,11.559
32,92,Midday,MEDIUM,0,324,0.3858,2,AI,2.737,2.303,2.712,2.182,1.768,1.452,1.556,1.191,25,35,0.887,1.077,1.777,3,20,3.5948,27.94,13,9,9,9,9,11,12,11,10,10,10,10,10,10,10,10,2,7,1,2,0,4,4,2,3.7242,4.0287,3.2238,3.8747,4.2917,2.4734,3.5719,3.1739,3.5453,4.92,50,36,14,0.538,8.864,12.301,3.437,97.23,MEDIUM,0,0,0,0,E,3,4,5,4,12000,50,92,0.3858,MEDIUM,9.934
32,93,Midday,MEDIUM,0,324,0.3043,9,Fixed,2.081,1.668,1.601,1.686,1.441,1.134,1.0,0.943,30,40,0.63,1.761,1.522,3,20,3.8724,15.12,8,14,12,13,14,11,10,12,10,10,10,10,10,10,10,10,2,3,2,2,1,1,1,3,4.0633,3.4496,2.8607,4.634,4.3798,2.8526,4.5586,3.7675,3.8208,4.5012,36,9,27,0.383,6.877,8.102,1.225,92.09,MEDIUM,0,0,0,0,N,3,5,5,1,12000,50,93,0.3043,MEDIUM,7.036
32,94,Midday,MEDIUM,0,324,0.5304,5,AI,3.517,3.545,2.829,3.773,2.159,2.072,1.615,1.987,25,30,0.43,1.951,1.626,3,20,3.8375,28.83,12,13,12,8,13,11,13,11,10,10,10,10,10,10,10,10,2,2,6,1,2,1,2,2,2.9982,4.8067,4.1346,4.0197,2.9786,3.9609,3.923,3.4824,3.788,5.3222,54,23,31,0.568,10.227,14.369,4.142,96.04,MEDIUM,0,0,0,0,W,5,12,2,6,12000,50,94,0.5304,MEDIUM,13.664
32,95,Midday,MEDIUM,0,324,0.3014,6,Fixed,1.647,1.718,1.955,2.12,0.824,0.859,0.978,1.06,25,35,0.898,1.526,1.62,3,20,4.1616,18.76,11,9,11,10,11,10,11,8,10,10,10,10,10,10,10,10,1,2,3,4,2,1,2,0,4.8989,2.8248,4.0293,4.5519,4.6239,4.5297,3.1536,4.2646,4.1096,5.0587,55,39,16,0.573,11.302,13.912,2.61,91.07,MEDIUM,0,0,0,0,W,7,1,2,2,12000,50,95,0.3014,MEDIUM,7.44
32,96,Midday,MEDIUM,0,324,0.3831,3,Manual,2.271,2.68,2.24,2.62,1.135,1.34,1.12,1.31,25,35,0.456,1.392,1.849,3,20,3.1707,29.16,12,12,8,13,8,8,13,8,10,10,10,10,10,10,10,10,6,1,2,5,2,2,2,5,3.1375,2.8816,3.7907,3.8925,2.8243,2.8673,2.5001,3.1654,3.1324,4.422,46,33,13,0.474,7.204,10.17,2.966,95.09,MEDIUM,0,0,0,0,W,2,8,0,8,12000,50,96,0.3831,MEDIUM,9.811
32,97,Midday,MEDIUM,0,324,0.5253,1,AI,3.373,3.433,3.56,2.701,1.687,1.716,1.78,1.351,10,40,0.619,1.712,1.089,3,20,3.6613,17.94,8,13,11,12,14,8,14,10,10,10,10,10,10,10,10,10,6,6,5,7,4,2,5,1,4.5075,3.859,2.9219,3.6109,3.9015,4.6943,2.7541,2.6986,3.6185,4.4096,59,41,18,0.602,10.675,13.009,2.334,88.59,MEDIUM,0,0,0,0,N,3,2,6,8,12000,50,97,0.5253,MEDIUM,13.067
32,98,Midday,MEDIUM,0,324,0.3037,3,AI,1.754,1.797,1.72,1.956,1.277,1.198,1.06,1.078,20,25,0.664,1.393,1.729,3,20,4.1163,23.57,14,10,14,11,13,11,8,9,10,10,10,10,10,10,10,10,5,6,2,1,1,4,2,4,3.7104,4.6907,4.3716,4.8934,3.4936,3.201,4.1266,4.0703,4.0697,5.3246,26,12,14,0.263,5.291,6.923,1.632,88.01,MEDIUM,0,0,0,0,E,4,4,10,7,12000,50,98,0.3037,MEDIUM,7.227
32,99,Midday,MEDIUM,0,324,0.4044,3,AI,1.961,1.998,2.411,2.285,1.78,1.599,1.606,1.343,20,25,0.749,1.889,1.448,3,20,3.895,23.38,13,10,13,12,14,12,11,10,10,10,10,10,10,10,10,10,2,2,4,4,0,3,6,2,3.0812,4.2922,4.65,4.4728,2.9441,3.2632,4.083,4.0325,3.8524,5.0281,23,14,9,0.23,4.431,5.783,1.352,91.19,MEDIUM,0,0,0,0,E,11,7,4,2,12000,50,99,0.4044,MEDIUM,8.655
32,100,Midday,MEDIUM,0,325,0.3285,6,AI,2.189,1.87,2.177,2.005,1.095,0.935,1.089,1.002,30,40,0.791,1.347,1.397,3,20,3.9707,30.81,12,12,9,9,10,11,12,10,10,10,10,10,10,10,10,10,3,3,2,5,0,5,1,6,4.4917,4.6101,5.1021,3.5881,4.5255,2.9058,2.962,3.2446,3.9287,5.6785,48,16,32,0.475,9.429,13.629,4.2,96.06,MEDIUM,0,0,0,0,W,8,4,5,4,12000,50,100,0.3285,MEDIUM,8.241
32,101,Midday,MEDIUM,0,325,0.5283,8,AI,3.286,3.107,3.725,3.034,2.443,2.154,2.263,1.717,30,40,0.449,1.634,1.117,3,20,3.6672,21.17,10,9,13,8,12,10,11,10,10,10,10,10,10,10,10,10,3,2,1,2,2,2,1,0,3.8568,3.2721,4.038,2.8512,3.3342,2.8755,4.5342,4.2746,3.6296,4.6041,80,46,34,0.784,14.518,18.416,3.898,93.49,MEDIUM,0,0,0,0,S,1,0,10,0,12000,50,101,0.5283,MEDIUM,13.152
32,102,Midday,MEDIUM,0,325,0.3147,6,AI,1.79,2.126,1.957,2.226,0.895,1.063,0.979,1.113,20,30,0.86,1.937,1.622,3,20,3.7776,25.39,9,9,12,12,11,13,10,13,10,10,10,10,10,10,10,10,2,1,3,4,1,3,4,1,3.7091,3.1609,5.1889,4.5231,3.0794,3.8909,3.3679,3.0011,3.7402,5.013,69,43,26,0.67,12.903,17.294,4.391,88.77,MEDIUM,0,0,0,0,N,5,8,4,0,12000,50,102,0.3147,MEDIUM,8.099
32,103,Midday,MEDIUM,0,325,0.4384,2,Fixed,2.182,2.682,3.0,3.11,1.891,1.941,1.9,1.755,30,30,0.634,1.813,1.8,3,20,4.1011,17.09,14,9,9,9,10,9,9,9,10,10,10,10,10,10,10,10,1,3,3,6,0,0,1,2,4.4812,3.4809,4.5595,4.8354,3.1869,4.3133,3.7898,3.8478,4.0618,4.8993,66,30,36,0.635,13.404,16.168,2.764,86.61,MEDIUM,0,0,0,0,W,10,1,1,5,12000,50,103,0.4384,MEDIUM,10.974
32,104,Midday,MEDIUM,0,325,0.372,4,Fixed,1.955,2.067,2.601,2.372,1.377,1.334,1.5,1.286,15,40,0.846,1.82,1.026,3,20,3.828,25.49,13,14,11,9,12,9,11,11,10,10,10,10,10,10,10,10,5,1,4,0,2,6,1,1,3.081,5.1414,4.9725,4.1703,2.5477,3.5303,2.4305,4.4663,3.7925,5.0899,59,41,18,0.562,11.188,15.015,3.827,94.1,MEDIUM,0,0,0,0,W,3,1,5,4,12000,50,104,0.372,MEDIUM,8.995
32,105,Midday,MEDIUM,0,325,0.3448,6,AI,1.672,1.908,1.888,2.001,0.836,0.954,0.944,1.0,15,40,0.58,1.887,1.644,3,20,3.72,16.44,8,11,13,8,13,14,8,11,10,10,10,10,10,10,10,10,2,1,5,1,3,1,1,1,4.3828,3.2917,3.9683,3.3413,3.1582,4.0871,2.7058,4.5576,3.6866,4.4119,76,47,29,0.717,14.01,16.766,2.756,89.52,MEDIUM,0,0,0,0,E,2,4,10,3,12000,50,105,0.3448,MEDIUM,7.469
32,106,Midday,MEDIUM,0,325,0.514,8,Fixed,3.406,2.581,3.399,2.646,2.503,1.89,2.099,1.523,25,35,0.674,1.283,1.205,3,20,4.0243,19.88,11,8,12,14,13,12,11,12,10,10,10,10,10,10,10,10,2,0,3,6,2,1,5,5,5.1911,3.7482,4.4474,3.8405,2.5894,3.7325,4.0671,4.2985,3.9893,4.9792,35,19,16,0.327,6.981,8.713,1.732,89.93,MEDIUM,0,0,0,0,W,3,3,9,5,12000,50,106,0.514,MEDIUM,12.032
32,107,Midday,MEDIUM,0,325,0.3901,3,AI,2.388,2.791,2.39,2.579,1.194,1.395,1.195,1.29,25,25,0.469,1.01,1.836,3,20,4.004,19.73,8,11,12,9,9,14,12,10,10,10,10,10,10,10,10,10,3,2,2,5,3,1,3,1,3.5763,4.6586,2.9808,3.5302,4.372,4.6748,4.3004,3.6703,3.9704,4.9465,31,17,14,0.287,6.154,7.667,1.513,86.46,MEDIUM,0,0,0,0,S,7,10,4,6,12000,50,107,0.3901,MEDIUM,10.148
32,108,Midday,MEDIUM,0,325,0.4979,8,AI,2.83,3.511,2.668,2.894,1.815,2.055,1.534,1.547,10,30,0.581,1.19,1.93,3,20,3.322,17.9,14,14,10,11,12,8,13,13,10,10,10,10,10,10,10,10,4,4,7,3,1,6,3,5,3.5568,3.4378,3.7732,3.6487,2.4071,2.4513,4.2125,2.8728,3.295,4.0133,57,19,38,0.523,9.39,11.437,2.047,94.95,MEDIUM,0,0,0,0,S,11,4,6,6,12000,50,108,0.4979,MEDIUM,11.903
32,109,Midday,MEDIUM,0,325,0.4622,10,AI,3.105,2.734,2.813,2.66,1.552,1.367,1.407,1.33,15,40,0.799,1.443,1.871,3,20,4.2087,25.67,11,8,14,10,11,12,10,13,10,10,10,10,10,10,10,10,1,2,0,3,2,2,3,4,3.2006,4.491,5.1004,3.8795,4.4248,3.663,4.6114,4.0343,4.1756,5.6173,32,16,16,0.291,6.68,8.986,2.306,97.57,MEDIUM,0,0,0,0,S,8,1,5,3,12000,50,109,0.4622,MEDIUM,11.312
32,110,Midday,MEDIUM,0,325,0.3109,8,Fixed,2.021,2.145,2.146,1.964,1.01,1.073,1.073,0.982,10,20,0.403,1.067,1.082,3,20,3.9378,25.28,10,10,14,10,8,8,13,13,10,10,10,10,10,10,10,10,3,3,1,2,1,3,1,2,5.0128,2.8784,5.0872,3.9302,3.9702,2.419,3.4911,4.4732,3.9078,5.2299,86,51,35,0.775,16.804,22.489,5.685,90.92,MEDIUM,0,0,0,0,N,4,5,11,5,12000,50,110,0.3109,MEDIUM,8.276
32,111,Midday,MEDIUM,0,325,0.4349,10,AI,2.852,2.091,2.77,2.642,2.226,1.646,1.785,1.521,30,30,0.781,1.538,1.422,3,20,3.9481,25.27,11,12,11,11,12,13,11,10,10,10,10,10,10,10,10,10,4,2,2,3,1,4,4,3,4.6405,3.7463,3.9779,4.6507,3.0258,4.556,2.7955,3.9594,3.919,5.2444,72,41,31,0.643,14.108,18.879,4.771,97.58,MEDIUM,0,0,0,0,W,9,0,6,6,12000,50,111,0.4349,MEDIUM,10.355
32,112,Midday,MEDIUM,0,325,0.4179,7,AI,2.387,2.412,2.53,2.281,1.194,1.206,1.265,1.141,30,40,0.718,1.314,1.474,3,20,3.8478,27.63,10,8,13,14,8,9,8,11,10,10,10,10,10,10,10,10,2,2,0,4,4,3,0,2,4.8759,3.9154,3.795,3.6914,2.5682,4.1705,4.3241,3.2229,3.8204,5.2791,49,20,29,0.434,9.36,12.934,3.574,93.36,MEDIUM,0,0,0,0,W,7,6,1,10,12000,50,112,0.4179,MEDIUM,9.61
32,113,Midday,MEDIUM,0,325,0.5214,1,AI,3.156,3.2,3.143,2.949,1.578,1.6,1.571,1.474,15,30,0.818,1.896,1.308,3,20,4.0274,13.26,10,11,9,10,10,9,11,12,10,10,10,10,10,10,10,10,6,3,4,2,1,1,3,2,3.2021,3.4875,4.184,5.0578,2.9664,4.1132,4.6884,4.2972,3.9996,4.6108,38,22,16,0.333,7.6,8.761,1.161,89.48,MEDIUM,0,0,0,0,W,8,5,1,5,12000,50,113,0.5214,MEDIUM,12.448
32,114,Midday,MEDIUM,0,325,0.3825,10,Manual,2.464,2.691,2.136,2.677,2.032,1.946,1.468,1.538,10,30,0.406,1.943,1.338,3,20,3.7986,16.18,9,12,11,11,8,11,11,8,10,10,10,10,10,10,10,10,3,2,7,5,0,4,3,4,3.4784,3.1687,3.4614,5.1827,2.4806,4.0624,3.663,4.6891,3.7733,4.5015,33,12,21,0.287,6.226,7.428,1.202,87.43,MEDIUM,0,0,0,0,W,8,7,3,7,12000,50,114,0.3825,MEDIUM,9.968
32,115,Midday,MEDIUM,0,325,0.312,10,AI,1.944,1.877,1.638,1.684,0.972,0.939,0.819,0.842,20,35,0.509,1.502,1.868,3,20,3.9062,15.58,10,10,13,8,13,10,12,11,10,10,10,10,10,10,10,10,4,1,3,3,6,1,1,3,4.4345,3.4803,4.9289,4.0744,3.0165,3.6749,2.8266,4.6119,3.881,4.597,75,36,39,0.647,14.554,17.239,2.685,90.26,MEDIUM,0,0,0,0,S,2,1,4,7,12000,50,115,0.312,MEDIUM,7.143
32,116,Midday,MEDIUM,0,325,0.5328,7,AI,2.72,3.138,3.044,2.678,1.76,1.869,1.722,1.439,25,40,0.466,1.802,1.616,3,20,4.2067,16.83,10,10,11,14,11,10,10,9,10,10,10,10,10,10,10,10,2,5,2,7,2,3,1,2,4.7172,5.1111,3.2616,4.9716,3.381,4.5132,4.1994,3.2888,4.1805,5.0266,27,12,15,0.231,5.643,6.785,1.142,91.87,MEDIUM,0,0,0,0,S,4,3,2,3,12000,50,116,0.5328,MEDIUM,11.58
32,117,Midday,MEDIUM,0,325,0.4282,9,AI,2.409,2.4,2.645,2.237,1.604,1.5,1.522,1.219,25,20,0.687,1.575,1.352,3,20,4.3141,20.95,8,9,13,14,11,9,9,12,10,10,10,10,10,10,10,10,1,2,2,4,1,2,3,2,4.5511,3.7249,4.9004,5.0669,3.6529,4.1121,4.1135,4.1832,4.2881,5.4243,95,52,43,0.805,20.368,25.765,5.397,94.57,MEDIUM,0,0,0,0,E,1,8,0,10,12000,50,117,0.4282,MEDIUM,9.691
32,118,Midday,MEDIUM,0,325,0.4136,1,Manual,2.148,2.93,2.796,2.91,1.874,2.065,1.798,1.655,25,35,0.574,1.922,1.926,3,20,3.4739,30.54,10,9,12,12,8,9,13,12,10,10,10,10,10,10,10,10,3,5,3,4,5,3,1,1,2.8733,3.3525,3.5924,2.803,3.3816,4.3242,2.925,4.3772,3.4536,4.9723,41,21,20,0.345,7.08,10.193,3.113,90.18,MEDIUM,0,0,0,0,W,8,3,5,10,12000,50,118,0.4136,MEDIUM,10.784
32,119,Midday,MEDIUM,0,325,0.5327,6,Fixed,2.726,3.436,2.633,3.367,1.763,2.018,1.516,1.784,15,25,0.409,1.633,1.955,3,20,3.6707,21.34,10,11,13,8,10,13,9,11,10,10,10,10,10,10,10,10,1,3,5,4,2,3,1,3,2.8325,5.0324,4.1506,3.2298,3.5978,4.6866,3.0047,2.6655,3.65,4.6402,41,27,14,0.342,7.483,9.513,2.03,93.2,MEDIUM,0,0,0,0,E,2,3,10,7,12000,50,119,0.5327,MEDIUM,12.162
32,120,Midday,MEDIUM,0,326,0.4475,8,AI,3.15,2.38,3.217,2.218,1.975,1.49,1.808,1.209,30,35,0.758,1.601,1.452,3,20,3.3973,15.54,13,10,10,9,8,13,8,11,10,10,10,10,10,10,10,10,1,2,3,0,4,4,2,2,2.9973,3.0231,2.8717,5.1539,2.4019,3.6561,3.4143,3.5111,3.3787,4.0003,41,27,14,0.339,6.926,8.2,1.274,84.97,MEDIUM,0,0,0,0,N,3,1,3,1,12000,50,120,0.4475,MEDIUM,10.965
32,121,Midday,MEDIUM,0,326,0.475,2,Manual,3.31,3.257,2.416,2.699,1.655,1.629,1.208,1.349,30,25,0.403,1.029,1.472,3,20,4.098,20.37,11,8,8,11,9,12,12,12,10,10,10,10,10,10,10,10,3,6,3,7,3,1,6,0,5.1799,4.2392,3.4128,3.5838,3.5246,4.6392,3.2859,4.7452,4.0763,5.1191,51,41,10,0.418,10.394,13.053,2.659,87.52,MEDIUM,0,0,0,0,W,7,3,5,6,12000,50,121,0.475,MEDIUM,11.682
32,122,Midday,MEDIUM,0,326,0.4844,1,Fixed,2.331,2.496,2.537,2.779,1.165,1.248,1.268,1.389,10,40,0.861,1.383,1.398,3,20,4.1066,16.93,8,10,11,9,11,8,10,12,10,10,10,10,10,10,10,10,4,4,7,0,4,4,9,1,3.7847,4.6677,4.3308,4.4494,3.0754,4.6816,4.3563,3.3389,4.0856,4.9183,64,25,39,0.52,13.074,15.739,2.665,95.02,MEDIUM,0,0,0,0,N,5,6,9,7,12000,50,122,0.4844,MEDIUM,10.143
32,123,Midday,MEDIUM,0,326,0.481,4,Manual,2.596,3.01,2.949,2.664,1.298,1.505,1.474,1.332,25,25,0.793,1.14,1.284,3,20,3.7653,23.04,12,13,12,8,9,12,14,10,10,10,10,10,10,10,10,10,4,0,2,6,1,3,2,3,2.8386,3.1488,4.6677,4.5413,3.8594,3.2182,2.937,4.7627,3.7467,4.8682,64,38,26,0.516,11.99,15.579,3.589,89.9,MEDIUM,0,0,0,0,W,1,1,8,5,12000,50,123,0.481,MEDIUM,11.219
